timestamp,label,L_qw,L_qx,L_qy,L_qz,L_f1,L_f2,L_f3,L_f4,L_f5,R_qw,R_qx,R_qy,R_qz,R_f1,R_f2,R_f3,R_f4,R_f5
1.091,i,0.6909,-0.4507,0.4995,0.2647,0.0,0.0,0.0,0.0517,0.0026,0.2058,0.2715,-0.3316,0.8798,0.0,1.0,1.0,0.0,0.7033
1.111,i,0.691,-0.451,0.4987,0.2654,0.0,0.0,0.0,0.1307,0.2896,0.212,0.2684,-0.3278,0.8806,0.0,1.0,1.0,0.0,1.0
1.131,i,0.6912,-0.4516,0.4976,0.2659,0.0,0.0,0.0,0.056,0.0,0.2133,0.2701,-0.3272,0.8801,0.0,1.0,1.0,0.0,1.0
1.151,i,0.6913,-0.4528,0.496,0.2665,0.0,0.0,0.0,0.1438,0.0026,0.2116,0.2746,-0.3294,0.8782,0.0,1.0,1.0,0.0,0.1752
1.171,i,0.6909,-0.4548,0.4943,0.2673,0.0,0.0,0.0,0.0,0.1983,0.2097,0.2759,-0.3322,0.8773,0.0,0.9247,1.0,0.0,0.0
1.191,i,0.6896,-0.4575,0.4929,0.2685,0.0,0.0,0.0,0.0604,0.0,0.2088,0.273,-0.3347,0.8774,0.0,1.0,1.0,0.0,0.1224
1.211,i,0.6877,-0.4606,0.492,0.2699,0.0,0.0,0.0,0.0121,0.0,0.2082,0.2701,-0.3373,0.8775,0.0,1.0,1.0,0.0,0.0431
1.231,i,0.6854,-0.4635,0.4917,0.2714,0.0,0.0,0.0,0.2009,0.0,0.2067,0.2692,-0.3398,0.8771,0.0,1.0,1.0,0.0,0.8618
1.251,i,0.683,-0.4659,0.4919,0.2729,0.0,0.0,0.0,0.1307,0.0,0.2047,0.269,-0.3422,0.8767,0.0,1.0,1.0,0.0,0.4657
1.271,i,0.6815,-0.4671,0.4924,0.2739,0.0,0.0,0.0,0.0604,0.0,0.2032,0.2679,-0.3442,0.8766,0.0,1.0,1.0,0.0,0.4921
1.291,i,0.6809,-0.467,0.493,0.2742,0.0,0.0,0.0,0.056,0.0,0.2018,0.266,-0.346,0.8768,0.0,1.0,1.0,0.0,0.8882
1.312,i,0.6816,-0.4657,0.4937,0.2738,0.0,0.0,0.0,0.056,0.133,0.2003,0.2637,-0.3478,0.8771,0.0,1.0,1.0,0.0,1.0
1.331,i,0.683,-0.4637,0.4941,0.2728,0.0,0.0,0.0,0.0517,0.0,0.1984,0.261,-0.3495,0.8777,0.0,1.0,1.0,0.0,1.0
1.352,i,0.6845,-0.4617,0.4943,0.2718,0.0,0.0,0.0,0.0034,0.2113,0.196,0.2573,-0.3508,0.8788,0.0,1.0,1.0,0.0,0.7298
1.371,i,0.6857,-0.4604,0.4945,0.2708,0.0,0.0,0.0,0.056,0.0,0.1934,0.2523,-0.3516,0.8806,0.0,1.0,1.0,0.0,0.8882
1.392,i,0.6863,-0.4595,0.4949,0.2699,0.0,0.0,0.0,0.0956,0.0,0.1908,0.2467,-0.3523,0.8824,0.0,1.0,1.0,0.0,1.0
1.412,i,0.6865,-0.4589,0.4958,0.2689,0.0,0.0,0.0,0.0297,0.0,0.1876,0.2413,-0.3539,0.8839,0.0,1.0,1.0,0.0,1.0
1.431,i,0.6868,-0.4579,0.4971,0.2677,0.0,0.0,0.0,0.1482,0.2113,0.1838,0.2369,-0.3564,0.8849,0.0,1.0,1.0,0.0,0.8354
1.452,i,0.6873,-0.4565,0.4985,0.2662,0.0,0.0,0.0,0.1175,0.0,0.179,0.2322,-0.3591,0.886,0.0,1.0,1.0,0.0,0.8618
1.472,i,0.6879,-0.455,0.4997,0.2648,0.0,0.0,0.0,0.0297,0.0,0.1738,0.2265,-0.3616,0.8875,0.0,1.0,1.0,0.0,0.7033
1.492,i,0.6885,-0.4538,0.5005,0.2637,0.0,0.0,0.0,0.0,0.0,0.1682,0.2187,-0.364,0.8896,0.0,1.0,1.0,0.0,0.0695
1.512,i,0.6889,-0.4529,0.5012,0.2628,0.0,0.0,0.0,0.1131,0.0287,0.1623,0.209,-0.3659,0.8922,0.0,1.0,1.0,0.0,0.0431
1.532,i,0.6891,-0.452,0.502,0.262,0.0,0.0,0.0,0.1351,0.3287,0.1561,0.1976,-0.3675,0.8953,0.0,1.0,1.0,0.0,1.0
1.552,i,0.6895,-0.4509,0.5031,0.2612,0.0,0.0,0.0,0.0517,0.2113,0.1509,0.1857,-0.3682,0.8984,0.0,1.0,1.0,0.0,0.6769
1.572,i,0.6898,-0.4496,0.5043,0.2602,0.0,0.0,0.0,0.0868,0.0287,0.1469,0.1717,-0.3668,0.9025,0.0,1.0,1.0,0.0,0.096
1.591,i,0.6901,-0.4485,0.5056,0.2591,0.0,0.0,0.0,0.0,0.3548,0.1445,0.1544,-0.3624,0.9077,0.0,0.9874,1.0,0.0,0.1488
1.612,i,0.6901,-0.4476,0.5068,0.2578,0.0,0.0,0.0,0.0868,0.0,0.1441,0.1344,-0.3549,0.9139,0.0,1.0,1.0,0.0,0.6769
1.631,i,0.69,-0.447,0.5082,0.2565,0.0,0.0,0.0,0.0999,0.0,0.1467,0.1151,-0.3456,0.9197,0.0,1.0,1.0,0.0,0.0695
1.652,i,0.6899,-0.4464,0.5096,0.2551,0.0,0.0,0.0,0.056,0.0,0.1526,0.0994,-0.3366,0.9239,0.0,0.9529,0.9891,0.0,0.809
1.678,i,0.6898,-0.4457,0.5109,0.2539,0.0,0.0,0.0,0.0692,0.2374,0.1608,0.0878,-0.3271,0.9271,0.0,0.9027,0.9289,0.0,0.1224
1.692,i,0.6898,-0.4451,0.512,0.2528,0.0,0.0,0.0,0.0517,0.0,0.1701,0.0797,-0.3145,0.9305,0.0,0.8055,0.9262,0.0497,0.2016
1.712,i,0.6896,-0.4447,0.5131,0.252,0.0,0.0,0.0,0.0868,0.0157,0.1797,0.0744,-0.2968,0.9349,0.0,0.8369,0.8582,0.1001,0.4129
1.732,i,0.6891,-0.4446,0.5142,0.2513,0.0,0.0,0.0,0.056,0.0,0.19,0.0721,-0.2729,0.9403,0.0,0.699,0.6814,0.1051,0.36
1.752,i,0.6884,-0.4446,0.5154,0.2509,0.0,0.0,0.0,0.1219,0.2765,0.2017,0.0728,-0.2437,0.9459,0.0,0.3761,0.6015,0.2058,0.4393
1.772,i,0.6877,-0.4443,0.5166,0.2504,0.0,0.0,0.0,0.0078,0.0,0.2147,0.0768,-0.2114,0.9504,0.0,0.3604,0.5033,0.1454,0.5713
1.792,i,0.6877,-0.4436,0.5175,0.2499,0.0,0.0,0.0,0.0824,0.2374,0.2297,0.0851,-0.1788,0.9529,0.0,0.3792,0.3672,0.1681,0.8882
1.812,i,0.688,-0.4426,0.5182,0.2493,0.0,0.0,0.0,0.1175,0.2635,0.2451,0.0988,-0.1445,0.9536,0.0,0.1786,0.2336,0.2159,1.0
1.832,i,0.6887,-0.4416,0.5186,0.2486,0.0,0.0,0.0,0.0,0.0,0.2596,0.1152,-0.1048,0.9531,0.0,0.1754,0.1629,0.1454,0.4129
1.852,i,0.6891,-0.4407,0.519,0.248,0.0,0.0,0.0,0.0692,0.2113,0.274,0.1313,-0.0585,0.9509,0.0,0.1754,0.1302,0.0875,0.4393
1.873,i,0.6893,-0.44,0.5196,0.2477,0.0,0.0,0.0,0.1087,0.0678,0.2895,0.1436,-0.0092,0.9463,0.0,0.0626,0.1302,0.1152,1.0
1.892,i,0.689,-0.4395,0.5204,0.2476,0.0,0.0,0.0,0.056,0.2113,0.305,0.1513,0.0399,0.9394,0.0,0.025,0.0765,0.1555,0.3864
1.913,i,0.6885,-0.4389,0.5215,0.2476,0.0,0.0,0.0,0.0999,0.0,0.3176,0.1591,0.0886,0.9306,0.0,0.0751,0.0621,0.0648,1.0
1.933,i,0.6881,-0.4382,0.5226,0.2477,0.0,0.0,0.0,0.0,0.0,0.3267,0.1724,0.1347,0.9194,0.0,0.0657,0.066,0.0875,0.228
1.952,i,0.688,-0.4373,0.5234,0.248,0.0,0.0,0.0,0.0297,0.0,0.335,0.1934,0.1746,0.9055,0.0,0.0657,0.0634,0.0069,1.0
1.972,i,0.6881,-0.4362,0.524,0.2482,0.0,0.0,0.0,0.0956,0.1852,0.3434,0.2175,0.2093,0.8893,0.0,0.0,0.0778,0.0447,0.3072
1.993,i,0.6882,-0.4351,0.5249,0.2481,0.0,0.0,0.0,0.0648,0.1591,0.3492,0.2421,0.2475,0.8707,0.0,0.2005,0.0529,0.0245,0.7826
0.001,i,0.6778,-0.4525,0.4984,0.2958,0.0,0.0,0.0,0.1482,0.0,0.2833,0.4792,0.5198,0.648,0.0,0.0093,0.0228,0.0,0.5185
0.021,i,0.6778,-0.4525,0.4985,0.2957,0.0,0.0,0.0,0.0,0.0157,0.2836,0.4794,0.5197,0.6478,0.0,0.0,0.0451,0.0,0.096
0.041,i,0.6779,-0.4523,0.4986,0.2954,0.0,0.0,0.0,0.0078,0.0,0.2841,0.4796,0.5194,0.6477,0.0,0.0689,0.0595,0.0,0.0
0.061,i,0.6781,-0.452,0.4989,0.295,0.0,0.0,0.0,0.0736,0.0,0.2847,0.4798,0.519,0.6476,0.0,0.072,0.0045,0.0421,1.0
0.081,i,0.6783,-0.4516,0.4992,0.2944,0.0,0.0,0.0,0.1482,0.0,0.2853,0.4802,0.5186,0.6473,0.0,0.0438,0.0215,0.0,1.0
0.101,i,0.6785,-0.4513,0.4996,0.2938,0.0,0.0,0.0,0.157,0.0,0.2859,0.4807,0.5181,0.6471,0.0,0.0344,0.0281,0.0,1.0
0.121,i,0.6786,-0.4511,0.4999,0.2932,0.0,0.0,0.0,0.0,0.0157,0.2863,0.4811,0.5178,0.6469,0.0,0.0,0.0451,0.0018,0.0
0.141,i,0.6786,-0.4511,0.5002,0.2928,0.0,0.0,0.0,0.056,0.0157,0.2867,0.4814,0.5175,0.6467,0.0,0.0469,0.0333,0.0,0.0167
0.161,i,0.6786,-0.4512,0.5003,0.2927,0.0,0.0,0.0,0.0999,0.0,0.287,0.4818,0.5173,0.6465,0.0,0.0093,0.0032,0.0,0.2808
0.181,i,0.6785,-0.4514,0.5004,0.2926,0.0,0.0,0.0,0.1219,0.0,0.2872,0.4818,0.5171,0.6465,0.0,0.0438,0.0019,0.0018,0.0695
0.201,i,0.6783,-0.4515,0.5004,0.2926,0.011,0.0,0.0,0.078,0.0,0.287,0.4813,0.517,0.6471,0.0,0.0344,0.0621,0.0,0.3336
0.221,i,0.6782,-0.4517,0.5005,0.2925,0.0,0.0,0.0,0.078,0.0,0.2838,0.4786,0.5173,0.6503,0.0,0.0062,0.0608,0.0,0.5449
0.242,i,0.678,-0.4519,0.5005,0.2925,0.0,0.0,0.0,0.0473,0.0,0.2748,0.469,0.5167,0.6615,0.0,0.1848,0.1341,0.0069,0.4921
0.261,i,0.678,-0.4519,0.5004,0.2927,0.0,0.0,0.0,0.1131,0.0,0.2634,0.4485,0.5125,0.6833,0.0,0.2946,0.193,0.0,0.0
0.282,i,0.6783,-0.4516,0.5002,0.2928,0.0485,0.0,0.0,0.0648,0.0,0.2507,0.4181,0.5018,0.7145,0.0,0.5015,0.3371,0.0,0.809
0.302,i,0.6791,-0.4509,0.4997,0.2928,0.0,0.0,0.0,0.0648,0.0,0.2368,0.3882,0.4799,0.7503,0.0,0.4921,0.5465,0.0774,0.4393
0.321,i,0.6801,-0.4501,0.499,0.293,0.0,0.0,0.0,0.056,0.0,0.225,0.3671,0.4415,0.7872,0.0,0.7993,0.8202,0.0144,0.0
0.342,i,0.681,-0.4494,0.4984,0.2931,0.0,0.0,0.0,0.0648,0.0,0.2158,0.3516,0.3906,0.8229,0.0,0.9654,1.0,0.017,1.0
0.367,i,0.6816,-0.4488,0.4981,0.2931,0.0,0.0,0.0,0.1087,0.0,0.2037,0.3322,0.3329,0.8586,0.0,1.0,1.0,0.0,0.4393
0.382,i,0.6815,-0.4484,0.4985,0.2931,0.0,0.0,0.0,0.1087,0.0,0.1863,0.3101,0.2761,0.8904,0.0,1.0,1.0,0.0,1.0
0.402,i,0.681,-0.4481,0.4996,0.2931,0.0,0.0,0.0,0.0429,0.0,0.167,0.2907,0.2213,0.9158,0.0,1.0,1.0,0.0,0.2544
0.422,i,0.68,-0.4478,0.501,0.2933,0.0,0.0,0.0,0.0956,0.0,0.1462,0.2751,0.168,0.9352,0.0,1.0,1.0,0.0044,0.096
0.442,i,0.6791,-0.4473,0.5026,0.2936,0.0,0.0,0.0,0.1746,0.1852,0.1227,0.2595,0.1128,0.9512,0.0,1.0,1.0,0.0,1.0
0.462,i,0.6783,-0.4465,0.5043,0.2936,0.0,0.0,0.0,0.078,0.0548,0.0993,0.2419,0.0598,0.9634,0.0,1.0,1.0,0.0,0.2544
0.482,i,0.6779,-0.4454,0.5061,0.293,0.0,0.0,0.0,0.0956,0.0,0.0771,0.219,0.0075,0.9727,0.0,1.0,1.0,0.0,0.0
0.502,i,0.6783,-0.4438,0.5079,0.2914,0.0,0.0,0.0,0.0956,0.0,0.0585,0.1916,-0.0446,0.9787,0.0,1.0,1.0,0.0,0.8354
0.522,i,0.6796,-0.4415,0.5095,0.2892,0.0,0.0,0.0,0.0517,0.0,0.0438,0.1616,-0.0959,0.9812,0.0,1.0,1.0,0.0,0.0
0.542,i,0.6818,-0.4384,0.5108,0.2864,0.0,0.0,0.0,0.0,0.0,0.0327,0.1321,-0.1456,0.9799,0.0,1.0,1.0,0.0,0.0
0.562,i,0.6849,-0.4346,0.5115,0.2835,0.0,0.0,0.0,0.1263,0.0,0.0249,0.1066,-0.1923,0.9752,0.0,1.0,1.0,0.0,0.3336
0.582,i,0.6884,-0.4305,0.5118,0.2807,0.0907,0.0,0.0,0.0517,0.0,0.0203,0.0866,-0.2338,0.9682,0.0,1.0,1.0,0.0,0.3864
0.602,i,0.6918,-0.4269,0.5117,0.2781,0.0,0.0,0.0,0.0253,0.0,0.019,0.0718,-0.2701,0.96,0.0,1.0,1.0,0.0,0.0167
0.622,i,0.6945,-0.4243,0.5114,0.276,0.0,0.0,0.0,0.0121,0.0,0.0208,0.0646,-0.3019,0.9509,0.0,1.0,1.0,0.0,0.0
0.642,i,0.6963,-0.4232,0.5105,0.2748,0.0,0.0,0.0,0.0956,0.0,0.0237,0.069,-0.3267,0.9423,0.0,1.0,1.0,0.0,0.0
0.662,i,0.6972,-0.4234,0.5089,0.275,0.0,0.0,0.0,0.0121,0.0,0.0274,0.0884,-0.3442,0.9343,0.0,1.0,1.0,0.0,0.0
0.682,i,0.6973,-0.425,0.5067,0.2764,0.0,0.0,0.0,0.1877,0.0,0.0335,0.124,-0.3539,0.9265,0.0,1.0,1.0,0.0,0.4393
0.702,i,0.6963,-0.428,0.5041,0.2791,0.0,0.0,0.0,0.056,0.0,0.0432,0.1721,-0.3564,0.9174,0.0,1.0,1.0,0.0,1.0
0.723,i,0.6944,-0.4321,0.5012,0.2828,0.0,0.0,0.0,0.0121,0.0,0.0546,0.2246,-0.3537,0.9064,0.0,1.0,1.0,0.0,0.0
0.743,i,0.6917,-0.4368,0.4983,0.2873,0.0,0.0,0.0,0.1746,0.0,0.0638,0.2712,-0.3484,0.895,0.0,1.0,1.0,0.0,1.0
0.763,i,0.6884,-0.4421,0.4953,0.2921,0.0,0.0,0.0,0.0473,0.0,0.0679,0.3029,-0.3442,0.8861,0.0,1.0,1.0,0.0,0.5713
0.782,i,0.6851,-0.4473,0.4925,0.2966,0.0,0.0,0.0,0.056,0.0,0.0725,0.3217,-0.3407,0.8805,0.0,1.0,1.0,0.0,0.809
0.803,i,0.6826,-0.4515,0.4899,0.3002,0.0,0.0,0.0,0.1482,0.0,0.0803,0.3262,-0.3361,0.8798,0.0,1.0,1.0,0.0,0.0
0.823,i,0.6815,-0.4543,0.4875,0.3025,0.0,0.0,0.0,0.056,0.0,0.0858,0.3201,-0.3323,0.8831,0.0,1.0,1.0,0.0,0.9938
0.842,i,0.6816,-0.4557,0.4854,0.3033,0.0,0.0,0.0,0.0,0.0,0.0854,0.3131,-0.3314,0.8859,0.0,1.0,1.0,0.0,0.5977
0.862,i,0.6824,-0.4564,0.4836,0.3035,0.0,0.0,0.0,0.0736,0.0,0.0814,0.3094,-0.3327,0.8871,0.0,1.0,1.0,0.0,0.8882
0.883,i,0.683,-0.4573,0.4819,0.3035,0.0,0.0,0.0,0.0121,0.0,0.0765,0.3067,-0.3342,0.8879,0.0,1.0,1.0,0.0,1.0
0.903,i,0.6826,-0.4587,0.4811,0.3036,0.0,0.0,0.0,0.1175,0.0678,0.0727,0.3023,-0.3352,0.8893,0.0,1.0,1.0,0.0,0.1752
0.923,i,0.6808,-0.4604,0.4818,0.304,0.0,0.0,0.0,0.1131,0.0,0.0705,0.2955,-0.3361,0.8915,0.0,0.8808,1.0,0.0,0.096
0.943,i,0.6782,-0.4619,0.4837,0.3045,0.0,0.0,0.0,0.1307,0.0,0.0687,0.2874,-0.3373,0.8938,0.0,1.0,1.0,0.0,0.4393
0.963,i,0.6757,-0.4626,0.4865,0.3047,0.0,0.0,0.0,0.0648,0.0,0.0664,0.2796,-0.3381,0.8961,0.0,1.0,1.0,0.0,1.0
0.983,i,0.6738,-0.4625,0.4892,0.3046,0.0298,0.0,0.0,0.0,0.0,0.063,0.2732,-0.3387,0.8981,0.0,1.0,1.0,0.0,0.0
1.003,i,0.6733,-0.4614,0.4913,0.304,0.0,0.0,0.0,0.078,0.0,0.0587,0.2676,-0.3395,0.8998,0.0,1.0,1.0,0.0,0.096
1.023,i,0.6742,-0.4598,0.4925,0.3025,0.0,0.0,0.0,0.0912,0.0,0.0535,0.2614,-0.34,0.9018,0.0,1.0,1.0,0.0,0.1752
1.043,i,0.6761,-0.4581,0.4927,0.3004,0.0,0.0,0.0,0.1131,0.0,0.0463,0.2536,-0.34,0.9044,0.0,1.0,1.0,0.0,0.4393
1.063,i,0.6783,-0.4566,0.4926,0.2979,0.0,0.0,0.0,0.1482,0.0,0.0374,0.2455,-0.3391,0.9073,0.0,1.0,1.0,0.0,0.0
1.083,i,0.6805,-0.4551,0.4926,0.2951,0.0,0.0,0.0,0.0034,0.0,0.028,0.2365,-0.3373,0.9108,0.0,1.0,1.0,0.0,0.2808
1.103,i,0.6822,-0.4537,0.4932,0.2924,0.0,0.0,0.0,0.056,0.0,0.0195,0.2252,-0.3351,0.9147,0.0,0.978,1.0,0.0,0.6769
1.123,i,0.6833,-0.4523,0.4944,0.29,0.0,0.0,0.0,0.1351,0.0,0.012,0.2103,-0.3315,0.9196,0.0,1.0,1.0,0.0,0.6241
1.143,i,0.6836,-0.4513,0.496,0.288,0.0,0.0,0.0,0.0,0.0,0.0054,0.1929,-0.3244,0.926,0.0,1.0,1.0,0.0,1.0
1.163,i,0.6833,-0.451,0.4977,0.2864,0.0,0.0,0.0,0.1043,0.0,0.0004,0.1742,-0.3124,0.9338,0.0,1.0,1.0,0.0,0.5185
1.183,i,0.6826,-0.4511,0.4991,0.2853,0.0157,0.0,0.0,0.0165,0.0,0.0008,-0.1544,0.2985,-0.9418,0.0,0.9842,1.0,0.0,1.0
1.203,i,0.6821,-0.4515,0.4999,0.2845,0.0,0.0,0.0,0.0078,0.0,0.0029,0.1334,-0.2866,0.9487,0.0,0.9874,1.0,0.0,0.0167
1.223,i,0.6818,-0.4519,0.5002,0.2841,0.0,0.0,0.0,0.2887,0.0,0.0105,0.1105,-0.2739,0.9553,0.0,0.9184,1.0,0.0,0.4129
1.243,i,0.6817,-0.4523,0.5001,0.2839,0.0,0.0,0.0,0.0,0.0,0.0192,0.0864,-0.256,0.9626,0.0,0.9685,0.9878,0.0,0.36
1.263,i,0.6814,-0.4529,0.4999,0.284,0.0,0.0,0.0,0.0824,0.0,0.0283,0.0642,-0.2319,0.9702,0.0,0.9811,0.9459,0.0,0.0
1.283,i,0.6807,-0.4538,0.4999,0.2842,0.0,0.0,0.0,0.1219,0.0,0.0383,0.0498,-0.2036,0.9771,0.0,1.0,0.9956,0.0,0.0
1.303,i,0.6798,-0.4548,0.5001,0.2846,0.0,0.0,0.0,0.0165,0.0,0.0494,0.0479,-0.1746,0.9822,0.0,1.0,0.938,0.0,0.0
1.324,i,0.679,-0.4559,0.4999,0.2849,0.0,0.0,0.0,0.0,0.0,0.0614,0.0572,-0.1486,0.9854,0.0,0.9466,0.942,0.0,0.1752
1.344,i,0.6785,-0.457,0.4997,0.2849,0.0,0.0,0.0,0.2316,0.0,0.0754,0.0718,-0.1229,0.9869,0.0,0.9811,0.9315,0.0,0.4393
1.364,i,0.6779,-0.4579,0.4999,0.2845,0.0,0.0,0.0,0.1351,0.0,0.0918,0.0828,-0.0939,0.9879,0.0,0.9341,0.9092,0.0044,0.096
1.383,i,0.6774,-0.4579,0.5009,0.2839,0.0,0.0,0.0,0.0473,0.0,0.1097,0.0876,-0.0585,0.9883,0.0,0.8369,0.9092,0.0698,1.0
1.404,i,0.6772,-0.4569,0.5026,0.2827,0.0,0.0,0.0,0.2624,0.0,0.127,0.0916,-0.0212,0.9874,0.0,0.9153,0.8922,0.0673,1.0
1.424,i,0.6779,-0.4549,0.5046,0.2811,0.0,0.0,0.0,0.056,0.0,0.1436,0.0995,0.0158,0.9845,0.0,0.9027,0.8005,0.0346,0.4393
1.444,i,0.6791,-0.4525,0.5061,0.2792,0.0,0.0,0.0,0.0824,0.0,0.1584,0.1089,0.052,0.98,0.0,0.7805,0.6343,0.0094,0.2808
1.467,i,0.6807,-0.4502,0.5071,0.277,0.0,0.0,0.0,0.0078,0.12,0.171,0.1161,0.0907,0.9742,0.0,0.63,0.4811,0.0,0.4921
1.485,i,0.6822,-0.4482,0.5081,0.275,0.0,0.0,0.0,0.056,0.0,0.1807,0.1215,0.135,0.9666,0.0,0.6237,0.2572,0.0497,0.4393
1.503,i,0.6833,-0.4465,0.509,0.2734,0.0,0.0,0.0,0.078,0.0026,0.1855,0.1273,0.1833,0.957,0.0,0.351,0.1132,0.0396,0.2016
1.524,i,0.6839,-0.4451,0.5101,0.272,0.0,0.0,0.0,0.2711,0.2113,0.1872,0.1353,0.229,0.9456,0.0,0.2601,0.0739,0.0,0.3864
1.544,i,0.6843,-0.444,0.5112,0.2707,0.0,0.0,0.0,0.0912,0.6417,0.1894,0.1472,0.2678,0.9332,0.0,0.1786,0.0634,0.0,0.3864
1.565,i,0.6846,-0.4432,0.5121,0.2696,0.0,0.0,0.0,0.0517,0.0678,0.1935,0.1641,0.3005,0.9194,0.0,0.0124,0.0359,0.0119,0.4657
1.584,i,0.6846,-0.4426,0.5129,0.2691,0.0,0.0,0.0,0.1394,0.2243,0.1987,0.186,0.3306,0.9037,0.0,0.0,0.07,0.0,0.096
1.604,i,0.6846,-0.4422,0.5132,0.2691,0.0,0.0,0.0,0.0078,0.0809,0.2036,0.21,0.3607,0.8856,0.0,0.0,0.0438,0.0094,1.0
1.624,i,0.6846,-0.442,0.5132,0.2693,0.0,0.0,0.0,0.3326,0.0678,0.2076,0.2322,0.3904,0.8663,0.0,0.0,0.0,0.0,0.0
1.644,i,0.6848,-0.4418,0.5129,0.2698,0.0,0.0,0.0,0.0253,0.6417,0.2107,0.2502,0.4187,0.8472,0.0,0.0,0.0516,0.0,0.7298
1.664,i,0.6849,-0.4418,0.5125,0.2704,0.0,0.0,0.0,0.0473,0.0,0.2128,0.2646,0.4423,0.8301,0.0,0.0,0.0621,0.0,0.8882
1.684,i,0.6848,-0.442,0.5122,0.2709,0.0766,0.0,0.0,0.0341,0.0417,0.2167,0.2777,0.4608,0.8146,0.0,0.0,0.0281,0.0,0.8354
1.704,i,0.6844,-0.4423,0.5121,0.2714,0.0,0.0,0.0,0.0341,0.2113,0.2241,0.291,0.4749,0.7997,0.0,0.0,0.0385,0.0,0.4129
1.724,i,0.6841,-0.4426,0.5121,0.2717,0.0,0.0,0.0,0.056,0.2896,0.2319,0.3043,0.4873,0.7849,0.0,0.0,0.0333,0.0,1.0
1.744,i,0.6839,-0.4426,0.5125,0.2716,0.0,0.0,0.0,0.1263,0.0,0.2369,0.317,0.5005,0.77,0.0,0.0563,0.0529,0.0,1.0
1.765,i,0.6837,-0.4425,0.5129,0.2715,0.0,0.0,0.0,0.2053,0.0,0.2386,0.3297,0.5151,0.7543,0.0,0.0,0.0529,0.0044,1.0
1.784,i,0.6835,-0.4424,0.5134,0.2714,0.0,0.0,0.0,0.056,0.0,0.2393,0.3434,0.5297,0.7377,0.0,0.0,0.0477,0.0119,0.8354
1.804,i,0.6833,-0.4423,0.5136,0.2715,0.0,0.0,0.0,0.0956,0.0,0.2419,0.3592,0.5422,0.72,0.0,0.0,0.0333,0.0069,0.4393
1.825,i,0.6833,-0.4421,0.5136,0.2717,0.0,0.0,0.0,0.0,0.0,0.2476,0.3774,0.552,0.7012,0.0,0.0,0.011,0.0,0.9938
1.844,i,0.6837,-0.4416,0.5135,0.2719,0.0,0.0,0.0,0.0,0.0,0.2533,0.3945,0.5598,0.6833,0.0,0.0,0.0385,0.0,0.1752
1.865,i,0.6842,-0.4407,0.5134,0.272,0.0,0.0,0.0,0.1175,0.12,0.257,0.4098,0.5674,0.6664,0.0,0.0218,0.0071,0.0119,0.1488
1.884,i,0.6849,-0.4398,0.5134,0.272,0.0,0.0,0.0,0.0,0.2113,0.258,0.4227,0.5756,0.6508,0.0,0.0,0.0425,0.0195,1.0
1.904,i,0.6854,-0.4389,0.5134,0.2719,0.0,0.0,0.0,0.1307,0.0,0.2577,0.4355,0.5827,0.6359,0.0,0.0783,0.0438,0.0,0.8354
1.925,i,0.686,-0.438,0.5135,0.2717,0.011,0.0,0.0,0.078,0.0417,0.263,0.4543,0.5831,0.62,0.0,0.0971,0.0804,0.0,0.809
1.945,i,0.6864,-0.4373,0.5137,0.2715,0.0,0.0,0.0,0.0165,0.0,0.2753,0.4792,0.5746,0.6036,0.0,0.0,0.0163,0.0069,0.9146
1.965,i,0.6865,-0.4369,0.514,0.2712,0.0,0.0,0.0,0.056,0.0,0.2883,0.5031,0.5612,0.5906,0.0,0.0877,0.0385,0.0,1.0
1.985,i,0.6863,-0.4371,0.5143,0.2711,0.0,0.0,0.0,0.056,0.0,0.2969,0.5172,0.5507,0.5841,0.0,0.0563,0.0228,0.0,0.5185
0.008,i,0.6822,-0.4413,0.5121,0.2784,0.0,0.0,0.0,0.1087,0.0,0.2932,0.4983,0.5387,0.6128,0.0,0.1316,0.0451,0.0195,0.4921
0.027,i,0.6823,-0.4413,0.5119,0.2787,0.0,0.0,0.0,0.0824,0.0,0.2933,0.498,0.5383,0.6133,0.0,0.1629,0.0961,0.017,0.0167
0.048,i,0.6823,-0.4415,0.5115,0.2791,0.0,0.0,0.0,0.1351,0.0,0.2933,0.4979,0.538,0.6137,0.0,0.1911,0.0634,0.017,0.8882
0.068,i,0.6823,-0.4417,0.5111,0.2795,0.0,0.0,0.0,0.0,0.0,0.2933,0.4977,0.5377,0.6141,0.0,0.1974,0.0726,0.0195,0.4393
0.088,i,0.6823,-0.442,0.5106,0.2799,0.0,0.0,0.0,0.0078,0.0,0.2934,0.4974,0.5375,0.6144,0.0,0.1786,0.0477,0.095,0.7033
0.108,i,0.6822,-0.4424,0.5103,0.2803,0.0,0.0,0.0,0.078,0.0,0.2935,0.4974,0.5374,0.6146,0.0,0.1943,0.0529,0.0472,0.4657
0.128,i,0.6821,-0.4427,0.5099,0.2807,0.0,0.0,0.0,0.0517,0.0417,0.2936,0.4976,0.5372,0.6146,0.0,0.1598,0.066,0.0824,0.8882
0.148,i,0.6819,-0.4432,0.5096,0.2809,0.0,0.0,0.0,0.0692,0.0,0.2937,0.4976,0.537,0.6146,0.0,0.0689,0.0503,0.0396,0.6241
0.168,i,0.6818,-0.4434,0.5095,0.2811,0.0,0.0,0.0,0.0604,0.0,0.2939,0.4976,0.5369,0.6146,0.0,0.0783,0.0477,0.0018,0.6769
